em [gr/hr],Date
3.831794607248174,2021-12-16 08:00:00
3.7978865795103776,2021-12-16 09:00:00
3.478600608425548,2021-12-16 10:00:00
3.4927360840109865,2021-12-16 11:00:00
3.5582592119364835,2021-12-16 12:00:00
3.5527314346832726,2021-12-16 13:00:00
3.5648802651206437,2021-12-16 14:00:00
3.529094409092214,2021-12-16 15:00:00
3.833799599396829,2021-12-16 16:00:00
4.140461980807808,2021-12-16 17:00:00
4.580630117290273,2021-12-16 18:00:00
4.523189826959022,2021-12-16 19:00:00
4.046145078939125,2021-12-16 20:00:00
3.4882178723308157,2021-12-16 21:00:00
2.6252342315447237,2021-12-16 22:00:00
1.9951088365358038,2021-12-16 23:00:00
1.7341027100959527,2021-12-17 00:00:00
0.8757906029625815,2021-12-17 01:00:00
0.5017955932467939,2021-12-17 02:00:00
0.3140927668824241,2021-12-17 03:00:00
0.26624919900895,2021-12-17 04:00:00
0.33161817970757423,2021-12-17 05:00:00
0.6045646487054209,2021-12-17 06:00:00
1.5489311113216724,2021-12-17 07:00:00
3.807620708566824,2021-12-17 08:00:00
4.103156720262044,2021-12-17 09:00:00
3.5147601209972157,2021-12-17 10:00:00
3.4390293575490536,2021-12-17 11:00:00
3.5545019464317793,2021-12-17 12:00:00
3.7405630924513678,2021-12-17 13:00:00
3.815806382027205,2021-12-17 14:00:00
3.653661773356898,2021-12-17 15:00:00
3.959956229546969,2021-12-17 16:00:00
4.313416110262919,2021-12-17 17:00:00
4.770087168778579,2021-12-17 18:00:00
4.848023007440912,2021-12-17 19:00:00
4.64202995915036,2021-12-17 20:00:00
4.0690211252670565,2021-12-17 21:00:00
3.349417396473837,2021-12-17 22:00:00
2.8352490445344993,2021-12-17 23:00:00
2.136958826506847,2021-12-18 00:00:00
1.7789924355490796,2021-12-18 01:00:00
1.258322618258431,2021-12-18 02:00:00
0.9476958334378577,2021-12-18 03:00:00
0.7589083083623541,2021-12-18 04:00:00
0.7159081859477252,2021-12-18 05:00:00
0.7920088543868723,2021-12-18 06:00:00
1.0182961525277234,2021-12-18 07:00:00
1.6530342798239799,2021-12-18 08:00:00
2.407472247712094,2021-12-18 09:00:00
2.749285129379678,2021-12-18 10:00:00
3.03790621746319,2021-12-18 11:00:00
3.551594803179165,2021-12-18 12:00:00
4.086738691183151,2021-12-18 13:00:00
4.424112551757066,2021-12-18 14:00:00
4.055953357868826,2021-12-18 15:00:00
3.582459094910194,2021-12-18 16:00:00
3.6444300148677615,2021-12-18 17:00:00
3.724590039225126,2021-12-18 18:00:00
3.71735800094563,2021-12-18 19:00:00
3.3172879781552416,2021-12-18 20:00:00
3.029104733794055,2021-12-18 21:00:00
3.013269084719213,2021-12-18 22:00:00
2.618152442211128,2021-12-18 23:00:00
1.5769466854136343,2021-12-19 00:00:00
1.6882913689926866,2021-12-19 01:00:00
1.2661557674198927,2021-12-19 02:00:00
1.0020953601989302,2021-12-19 03:00:00
0.8564306242389408,2021-12-19 04:00:00
0.7779125757168825,2021-12-19 05:00:00
0.7754261188082512,2021-12-19 06:00:00
0.6860214343775147,2021-12-19 07:00:00
0.8299501841698065,2021-12-19 08:00:00
1.1072439397755558,2021-12-19 09:00:00
1.3671803764631147,2021-12-19 10:00:00
1.715942865831545,2021-12-19 11:00:00
2.2067686884823927,2021-12-19 12:00:00
2.72907562671991,2021-12-19 13:00:00
3.1638430824864843,2021-12-19 14:00:00
2.836043239937169,2021-12-19 15:00:00
2.5580699231423396,2021-12-19 16:00:00
2.8146075534843336,2021-12-19 17:00:00
3.070256505843538,2021-12-19 18:00:00
3.0687882274118805,2021-12-19 19:00:00
2.804791675005325,2021-12-19 20:00:00
2.7485499524346366,2021-12-19 21:00:00
2.5876781334379233,2021-12-19 22:00:00
1.8223404816260582,2021-12-19 23:00:00
1.2016027900323816,2021-12-20 00:00:00
0.6769575879511318,2021-12-20 01:00:00
0.35288068952319024,2021-12-20 02:00:00
0.20954879137233806,2021-12-20 03:00:00
0.17305155005326261,2021-12-20 04:00:00
0.2579137891445477,2021-12-20 05:00:00
0.5608290179120289,2021-12-20 06:00:00
2.4503837667180743,2021-12-20 07:00:00
3.831794607248174,2021-12-20 08:00:00
3.7978865795103776,2021-12-20 09:00:00
3.478600608425548,2021-12-20 10:00:00
3.4927360840109865,2021-12-20 11:00:00
3.5582592119364835,2021-12-20 12:00:00
3.5527314346832726,2021-12-20 13:00:00
3.5648802651206437,2021-12-20 14:00:00
3.529094409092214,2021-12-20 15:00:00
3.833799599396829,2021-12-20 16:00:00
4.140461980807808,2021-12-20 17:00:00
4.580630117290273,2021-12-20 18:00:00
4.523189826959022,2021-12-20 19:00:00
4.046145078939125,2021-12-20 20:00:00
3.4882178723308157,2021-12-20 21:00:00
2.6252342315447237,2021-12-20 22:00:00
1.9951088365358038,2021-12-20 23:00:00
1.2016027900323816,2021-12-21 00:00:00
0.6769575879511318,2021-12-21 01:00:00
0.35288068952319024,2021-12-21 02:00:00
0.20954879137233806,2021-12-21 03:00:00
0.17305155005326261,2021-12-21 04:00:00
0.2579137891445477,2021-12-21 05:00:00
0.5608290179120289,2021-12-21 06:00:00
2.4503837667180743,2021-12-21 07:00:00
3.831794607248174,2021-12-21 08:00:00
3.7978865795103776,2021-12-21 09:00:00
3.478600608425548,2021-12-21 10:00:00
3.4927360840109865,2021-12-21 11:00:00
3.5582592119364835,2021-12-21 12:00:00
3.5527314346832726,2021-12-21 13:00:00
3.5648802651206437,2021-12-21 14:00:00
3.529094409092214,2021-12-21 15:00:00
3.833799599396829,2021-12-21 16:00:00
4.140461980807808,2021-12-21 17:00:00
4.580630117290273,2021-12-21 18:00:00
4.523189826959022,2021-12-21 19:00:00
4.046145078939125,2021-12-21 20:00:00
3.4882178723308157,2021-12-21 21:00:00
2.6252342315447237,2021-12-21 22:00:00
1.9951088365358038,2021-12-21 23:00:00
1.2016027900323816,2021-12-22 00:00:00
0.6769575879511318,2021-12-22 01:00:00
0.35288068952319024,2021-12-22 02:00:00
0.20954879137233806,2021-12-22 03:00:00
0.17305155005326261,2021-12-22 04:00:00
0.2579137891445477,2021-12-22 05:00:00
0.5608290179120289,2021-12-22 06:00:00
2.4503837667180743,2021-12-22 07:00:00
3.831794607248174,2021-12-22 08:00:00
3.7978865795103776,2021-12-22 09:00:00
3.478600608425548,2021-12-22 10:00:00
3.4927360840109865,2021-12-22 11:00:00
3.5582592119364835,2021-12-22 12:00:00
3.5527314346832726,2021-12-22 13:00:00
3.5648802651206437,2021-12-22 14:00:00
3.529094409092214,2021-12-22 15:00:00
3.833799599396829,2021-12-22 16:00:00
4.140461980807808,2021-12-22 17:00:00
4.580630117290273,2021-12-22 18:00:00
4.523189826959022,2021-12-22 19:00:00
4.046145078939125,2021-12-22 20:00:00
3.4882178723308157,2021-12-22 21:00:00
2.6252342315447237,2021-12-22 22:00:00
1.9951088365358038,2021-12-22 23:00:00
1.2016027900323816,2021-12-23 00:00:00
0.6769575879511318,2021-12-23 01:00:00
0.35288068952319024,2021-12-23 02:00:00
0.20954879137233806,2021-12-23 03:00:00
0.17305155005326261,2021-12-23 04:00:00
0.2579137891445477,2021-12-23 05:00:00
0.5608290179120289,2021-12-23 06:00:00
2.4503837667180743,2021-12-23 07:00:00
3.831794607248174,2021-12-23 08:00:00
3.7978865795103776,2021-12-23 09:00:00
3.478600608425548,2021-12-23 10:00:00
3.4927360840109865,2021-12-23 11:00:00
3.5582592119364835,2021-12-23 12:00:00
3.5527314346832726,2021-12-23 13:00:00
3.5648802651206437,2021-12-23 14:00:00
3.529094409092214,2021-12-23 15:00:00
3.833799599396829,2021-12-23 16:00:00
4.140461980807808,2021-12-23 17:00:00
4.580630117290273,2021-12-23 18:00:00
4.523189826959022,2021-12-23 19:00:00
4.046145078939125,2021-12-23 20:00:00
3.4882178723308157,2021-12-23 21:00:00
2.6252342315447237,2021-12-23 22:00:00
1.9951088365358038,2021-12-23 23:00:00
1.7341027100959527,2021-12-24 00:00:00
0.8757906029625815,2021-12-24 01:00:00
0.5017955932467939,2021-12-24 02:00:00
0.3140927668824241,2021-12-24 03:00:00
0.26624919900895,2021-12-24 04:00:00
0.33161817970757423,2021-12-24 05:00:00
0.6045646487054209,2021-12-24 06:00:00
1.5489311113216724,2021-12-24 07:00:00
3.807620708566824,2021-12-24 08:00:00
4.103156720262044,2021-12-24 09:00:00
3.5147601209972157,2021-12-24 10:00:00
3.4390293575490536,2021-12-24 11:00:00
3.5545019464317793,2021-12-24 12:00:00
3.7405630924513678,2021-12-24 13:00:00
3.815806382027205,2021-12-24 14:00:00
3.653661773356898,2021-12-24 15:00:00
3.959956229546969,2021-12-24 16:00:00
4.313416110262919,2021-12-24 17:00:00
4.770087168778579,2021-12-24 18:00:00
4.848023007440912,2021-12-24 19:00:00
4.64202995915036,2021-12-24 20:00:00
4.0690211252670565,2021-12-24 21:00:00
3.349417396473837,2021-12-24 22:00:00
2.8352490445344993,2021-12-24 23:00:00
2.136958826506847,2021-12-25 00:00:00
1.7789924355490796,2021-12-25 01:00:00
1.258322618258431,2021-12-25 02:00:00
0.9476958334378577,2021-12-25 03:00:00
0.7589083083623541,2021-12-25 04:00:00
0.7159081859477252,2021-12-25 05:00:00
0.7920088543868723,2021-12-25 06:00:00
1.0182961525277234,2021-12-25 07:00:00
1.6530342798239799,2021-12-25 08:00:00
2.407472247712094,2021-12-25 09:00:00
2.749285129379678,2021-12-25 10:00:00
3.03790621746319,2021-12-25 11:00:00
3.551594803179165,2021-12-25 12:00:00
4.086738691183151,2021-12-25 13:00:00
4.424112551757066,2021-12-25 14:00:00
4.055953357868826,2021-12-25 15:00:00
3.582459094910194,2021-12-25 16:00:00
3.6444300148677615,2021-12-25 17:00:00
3.724590039225126,2021-12-25 18:00:00
3.71735800094563,2021-12-25 19:00:00
3.3172879781552416,2021-12-25 20:00:00
3.029104733794055,2021-12-25 21:00:00
3.013269084719213,2021-12-25 22:00:00
2.618152442211128,2021-12-25 23:00:00
1.5769466854136343,2021-12-26 00:00:00
1.6882913689926866,2021-12-26 01:00:00
1.2661557674198927,2021-12-26 02:00:00
1.0020953601989302,2021-12-26 03:00:00
0.8564306242389408,2021-12-26 04:00:00
0.7779125757168825,2021-12-26 05:00:00
0.7754261188082512,2021-12-26 06:00:00
0.6860214343775147,2021-12-26 07:00:00
0.8299501841698065,2021-12-26 08:00:00
1.1072439397755558,2021-12-26 09:00:00
1.3671803764631147,2021-12-26 10:00:00
1.715942865831545,2021-12-26 11:00:00
2.2067686884823927,2021-12-26 12:00:00
2.72907562671991,2021-12-26 13:00:00
3.1638430824864843,2021-12-26 14:00:00
2.836043239937169,2021-12-26 15:00:00
2.5580699231423396,2021-12-26 16:00:00
2.8146075534843336,2021-12-26 17:00:00
3.070256505843538,2021-12-26 18:00:00
3.0687882274118805,2021-12-26 19:00:00
2.804791675005325,2021-12-26 20:00:00
2.7485499524346366,2021-12-26 21:00:00
2.5876781334379233,2021-12-26 22:00:00
1.8223404816260582,2021-12-26 23:00:00
1.2016027900323816,2021-12-27 00:00:00
0.6769575879511318,2021-12-27 01:00:00
0.35288068952319024,2021-12-27 02:00:00
0.20954879137233806,2021-12-27 03:00:00
0.17305155005326261,2021-12-27 04:00:00
0.2579137891445477,2021-12-27 05:00:00
0.5608290179120289,2021-12-27 06:00:00
2.4503837667180743,2021-12-27 07:00:00
3.831794607248174,2021-12-27 08:00:00
3.7978865795103776,2021-12-27 09:00:00
3.478600608425548,2021-12-27 10:00:00
3.4927360840109865,2021-12-27 11:00:00
3.5582592119364835,2021-12-27 12:00:00
3.5527314346832726,2021-12-27 13:00:00
3.5648802651206437,2021-12-27 14:00:00
3.529094409092214,2021-12-27 15:00:00
3.833799599396829,2021-12-27 16:00:00
4.140461980807808,2021-12-27 17:00:00
4.580630117290273,2021-12-27 18:00:00
4.523189826959022,2021-12-27 19:00:00
4.046145078939125,2021-12-27 20:00:00
3.4882178723308157,2021-12-27 21:00:00
2.6252342315447237,2021-12-27 22:00:00
1.9951088365358038,2021-12-27 23:00:00
1.2016027900323816,2021-12-28 00:00:00
0.6769575879511318,2021-12-28 01:00:00
0.35288068952319024,2021-12-28 02:00:00
0.20954879137233806,2021-12-28 03:00:00
0.17305155005326261,2021-12-28 04:00:00
0.2579137891445477,2021-12-28 05:00:00
0.5608290179120289,2021-12-28 06:00:00
2.4503837667180743,2021-12-28 07:00:00
3.831794607248174,2021-12-28 08:00:00
3.7978865795103776,2021-12-28 09:00:00
3.478600608425548,2021-12-28 10:00:00
3.4927360840109865,2021-12-28 11:00:00
3.5582592119364835,2021-12-28 12:00:00
3.5527314346832726,2021-12-28 13:00:00
3.5648802651206437,2021-12-28 14:00:00
3.529094409092214,2021-12-28 15:00:00
3.833799599396829,2021-12-28 16:00:00
4.140461980807808,2021-12-28 17:00:00
4.580630117290273,2021-12-28 18:00:00
4.523189826959022,2021-12-28 19:00:00
4.046145078939125,2021-12-28 20:00:00
3.4882178723308157,2021-12-28 21:00:00
2.6252342315447237,2021-12-28 22:00:00
1.9951088365358038,2021-12-28 23:00:00
1.2016027900323816,2021-12-29 00:00:00
0.6769575879511318,2021-12-29 01:00:00
0.35288068952319024,2021-12-29 02:00:00
0.20954879137233806,2021-12-29 03:00:00
0.17305155005326261,2021-12-29 04:00:00
0.2579137891445477,2021-12-29 05:00:00
0.5608290179120289,2021-12-29 06:00:00
2.4503837667180743,2021-12-29 07:00:00
3.831794607248174,2021-12-29 08:00:00
3.7978865795103776,2021-12-29 09:00:00
3.478600608425548,2021-12-29 10:00:00
3.4927360840109865,2021-12-29 11:00:00
3.5582592119364835,2021-12-29 12:00:00
3.5527314346832726,2021-12-29 13:00:00
3.5648802651206437,2021-12-29 14:00:00
3.529094409092214,2021-12-29 15:00:00
3.833799599396829,2021-12-29 16:00:00
4.140461980807808,2021-12-29 17:00:00
4.580630117290273,2021-12-29 18:00:00
4.523189826959022,2021-12-29 19:00:00
4.046145078939125,2021-12-29 20:00:00
3.4882178723308157,2021-12-29 21:00:00
2.6252342315447237,2021-12-29 22:00:00
1.9951088365358038,2021-12-29 23:00:00
1.2016027900323816,2021-12-30 00:00:00
0.6769575879511318,2021-12-30 01:00:00
0.35288068952319024,2021-12-30 02:00:00
0.20954879137233806,2021-12-30 03:00:00
0.17305155005326261,2021-12-30 04:00:00
0.2579137891445477,2021-12-30 05:00:00
0.5608290179120289,2021-12-30 06:00:00
2.4503837667180743,2021-12-30 07:00:00
3.831794607248174,2021-12-30 08:00:00
3.7978865795103776,2021-12-30 09:00:00
3.478600608425548,2021-12-30 10:00:00
3.4927360840109865,2021-12-30 11:00:00
3.5582592119364835,2021-12-30 12:00:00
3.5527314346832726,2021-12-30 13:00:00
3.5648802651206437,2021-12-30 14:00:00
3.529094409092214,2021-12-30 15:00:00
3.833799599396829,2021-12-30 16:00:00
4.140461980807808,2021-12-30 17:00:00
4.580630117290273,2021-12-30 18:00:00
4.523189826959022,2021-12-30 19:00:00
4.046145078939125,2021-12-30 20:00:00
3.4882178723308157,2021-12-30 21:00:00
2.6252342315447237,2021-12-30 22:00:00
1.9951088365358038,2021-12-30 23:00:00
